PCA1                    ,PCA2
0.6855912758181932      ,-0.3718119240003256
-0.5797435469923794     ,0.24282041524805603
-0.5258903335679088     ,0.3380656978134939
0.5223465990430309      ,-0.7943192968533572
0.812227989498681       ,0.26344647611793204
0.33559697299548386     ,0.8007372681776685
0.33712248360334396     ,0.040199819039974216
-0.814629885411364      ,-1.165401743658121
-0.5612408987746255     ,-0.4863921816238158
-0.10326117184654193    ,-0.4871101725354622
0.7809821009936055      ,0.1985451423375221
-1.0400664797677037     ,-0.06301797856291125
0.7616018962893347      ,0.07050201401664741
0.1763979450750529      ,-0.39922135750987686
-0.9388861470951093     ,-1.1747124013590224
-0.04895179177370962    ,-0.12787248460107326
-0.986319686062366      ,0.4389967841243888
-0.6208823974995444     ,-0.6814075987030208
-0.3471833466308667     ,0.8925085978200414
-0.0344720681451659     ,0.11087263810610365
0.8073173376192104      ,0.2698000616321721
-0.7251037379964854     ,-0.9872548000704549
0.12931100671793905     ,0.40061073216449883
-1.0789505625501379     ,-0.2954153115223366
0.6370883615614327      ,-0.0367285237034104
-0.8176268081677761     ,0.6142863368081449
-0.5241320579317464     ,0.3736608103760689
-1.3850874267994433     ,-0.4072005899005674
-0.8731686028889278     ,0.42800185330032364
-1.0095477171188778     ,0.02819028397243084
-0.8074178859237144     ,0.6627246721970136
-0.5110104077658837     ,0.4634215564066447
0.8120806435976313      ,-0.397018512730005
0.7889495418755061      ,0.23807621704903906
0.6124822859105914      ,-0.35758400837724147
-0.7054540140213887     ,-0.3966541556382688
-0.34738504010255056    ,0.876342530757084
0.6738347676903964      ,-0.258393803794045
-0.3589046754503438     ,0.867083834258966
-1.1867010536429847     ,0.09257618400433637
-0.00043292277607809293 ,-0.2629350873331351
0.8106430103971027      ,0.3456682750435838
-1.2789781913083331     ,-0.4849481032555264
-1.0371793713090172     ,0.1462673242409614
0.5834584705731887      ,-0.35595941982312573
-0.5506376805434569     ,0.36880187138156
0.1551659506994708      ,-1.3974978345287346
-0.3605184770431879     ,0.8221424466853586
0.1620105344967805      ,0.3615260648313696
0.09521719314031796     ,0.36064976342629756
0.7971931876340961      ,0.30144233257095876
0.5643146633651559      ,-0.4299204329537324
-0.8330582036508728     ,0.5359314072327169
-0.5354643725269427     ,0.26501576987055486
0.8033512731298829      ,0.3463664804317608
0.801985984673327       ,0.29038308516983496
0.03638578715180141     ,-0.17096787751225817
-0.9819263308253279     ,-0.6356481368912412
0.35133307401831415     ,0.8462540768363938
0.7855168574523932      ,0.2369998466503055
0.7956097881371378      ,0.27238340176996495
-0.5095413050060138     ,0.533494492835406
-0.3949160843226406     ,0.5559754804059991
0.3365178860425252      ,-0.00019233688653119696
0.6239503743710542      ,-0.5408542451888751
0.3307712558332411      ,0.7903697034884425
-0.8475423698785505     ,0.4230447951785725
-0.3494156112348569     ,0.8090566831844623
-0.5451105692722705     ,-0.45665791821707746
-0.3694718781019627     ,-0.03677287931557638
0.2931898905499245      ,0.7973747351473848
0.3185942597672219      ,-0.0611540115827896
0.5891370986994762      ,-0.44270750138154646
0.8152125626528901      ,0.3084499722834557
0.5975825713202814      ,-0.6686081192699302
0.10826570595973262     ,0.0756578539587916
-1.017012755693182      ,0.12197513958523348
0.7352919595791261      ,0.08043837458995545
0.7681033609522527      ,0.13005608467166657
0.7763305115764183      ,0.19225796932659042
-1.2828214981784312     ,-0.5661902083371357
0.08999634592459049     ,-0.7076196678148479
-1.2235912865373535     ,-0.5007212800686524
-0.3575509726041241     ,0.8255982109781641
-0.4495277984721755     ,0.3359974912312357
-0.13801039520987674    ,0.5733905181596426
0.6100960670381554      ,-0.26210515644930954
0.7789137853159729      ,0.24115453641048976
0.7991693765681407      ,0.19594173594386852
0.6322782285844424      ,-0.8767579725857753
-0.8238570321590142     ,0.6370914814617665
-0.8277798915815433     ,0.629996927336111
0.28124197957967323     ,-0.16860672565799906
0.621331128685839       ,-0.020281740628375178
-0.3630617503768348     ,0.7953171814096813
0.616130094446534       ,-0.31079154338422077
-0.07270738565562129    ,-0.21580926379285625
0.31238635437545215     ,0.7161892935174341
-1.1065315404752403     ,-0.3376263704117035
-0.11442307744186708    ,-0.3620570718438747
0.7029165461167772      ,-0.667868860565046
0.808516189779144       ,0.3468312131221227
0.060810165800973426    ,-0.5119417429515142
0.7073986392593705      ,-0.6085518143022761
-0.7385606837544381     ,-1.0161614463322861
0.2946741667659355      ,0.5474085985469224
-1.2023085055867548     ,-0.3193132255007457
0.8039308095183719      ,0.32074145723511566
-0.6968910120857807     ,-0.3481512866653539
0.29997085820998626     ,0.8511878787569274
0.2964211564179875      ,0.6754780922957759
0.12583952874142967     ,-0.012023379888105479
-0.9886035983648549     ,0.05861192607815657
0.03674722210197323     ,-1.0915577837655361
0.3415940396061682      ,0.039116267541333405
0.10324683440680504     ,-0.6451680736586856
0.30994479865435287     ,0.6967748015228372
0.10622960701174955     ,0.34003611375869885
0.2194202685591632      ,-0.5281113456364992
-1.1031086172301743     ,0.06587603957316335
-0.4060171566822328     ,0.6680037910177175
0.643249697631594       ,-0.16742789430035576
0.8002903592309611      ,0.3650958113698335
-1.0925772588538463     ,-0.5144609056358587
-0.5298010235517532     ,-0.041135770779917036
-0.3284748925929708     ,0.940318148154214
-0.037519793340618224   ,0.13226056470919
0.7636440232672284      ,0.12236586587227677
-0.3735064605035425     ,0.06606333009019227
-0.5867587343719805     ,-0.7584390990566887
-0.8680796720608568     ,-0.9206441918637518
-0.7238014070613634     ,0.4126312027056965
0.31267896123344796     ,0.9034530000285144
0.3268952123636426      ,0.7892971198957066
0.08901928296059469     ,0.3095734090521076
-1.0226012978114525     ,-0.03847304619321906
0.34714893449925066     ,0.8561202893129016
-1.359715441075756      ,-0.4279619406923859
0.7763709663568559      ,0.11637357686732142
-0.4779546638700141     ,-0.4811553554627246
0.48865729148447223     ,-0.6251940561925853
0.6158374311436428      ,-0.23619494933694862
0.642101804369043       ,-0.19405489538837284
-1.2486612188447181     ,-0.36215376805918553
0.042877068439725274    ,0.22938485350034427
0.8881809739192255      ,-0.047443014041686604
0.7442891995688139      ,0.10247243646138521
-0.1798467161824746     ,0.4004191673095936
-0.8072829961993127     ,-0.30385775492989264
0.648166890804144       ,-0.17859774081255586
-0.5185181945432554     ,0.3394946352057433
-0.9954495443748833     ,0.14052080446955378
0.7931079492163762      ,0.2950733089230001
-0.33349050274274494    ,0.9835476289108478
0.28659107684847296     ,-0.13729625285241975
-0.04851026907434863    ,-0.022796786685824744
-0.7846070580670761     ,-0.4723318830531271
0.6371388506050224      ,-0.18821497121315345
0.8122802100843451      ,0.3845646293833729
0.30295323576596034     ,0.6254449717305272
0.6918308175426433      ,-0.5347709532714993
0.5534353870393722      ,-1.2550119361285077
-0.8458179353377414     ,0.4744286134736103
-0.8465517648830898     ,0.5922948841889268
-0.0985238888256551     ,-0.34841509003370175
0.6062791298716916      ,-0.3400348680909674
0.31921039282836805     ,0.6962553122490713
0.7791539123117421      ,0.16206292779206982
0.7747851327233781      ,0.19827150320432887
0.7869803100697368      ,0.20878328063996718
-0.3034978037612252     ,0.09272285775003059
0.5691968968298751      ,-0.32385093518944075
0.7794728529381909      ,0.23000170974165196
0.6149127067871589      ,-0.27307408406883715
0.7956735407762787      ,0.29946071254761997
-1.283416231761489      ,-0.7958000958611842
0.7895353462725287      ,0.30468332332910975
0.14840417231449343     ,0.24617577256677042
0.296863127328153       ,-0.8507449087885297
-0.3874164298348135     ,0.704645944415866
-1.0162593026213713     ,0.14834200322466545
0.21531134337965574     ,-0.19285592539869434
0.7221938444774769      ,-0.0842466875775687
0.7598075223965559      ,0.13263985643262116
0.5764327189542686      ,-0.2937562371625524
-0.7435465385365123     ,-0.06956817555695316
0.7961176311290878      ,0.2563807279643876
-0.3104315527842046     ,-0.7164419119273515
0.5901581632911106      ,-0.36951409150383263
-0.07122947750639241    ,-0.21108969152956103
-0.16272759629624184    ,-0.44532678018410665
0.7714292819683948      ,0.21335310850370875
-0.8494988727159257     ,0.5422724521177507
-0.13922971861392958    ,0.601614131360956
0.48868923083594784     ,-1.1168450930206604
-0.5502652734531019     ,-0.21242600695293257
0.05689146097398412     ,-0.3049906226110074
0.7035605520152093      ,-0.13086979505299
-1.028775253558796      ,-0.007638777287548082
0.7814485546151346      ,0.1747488384678646
0.24316372214974658     ,-0.39643771432239716
-1.1786591661643593     ,-0.15237283156865344
0.7981489286152463      ,0.21959702716599158
0.6957990243529584      ,-0.5142323239300766
-0.3715413902656547     ,0.8380016322226025
0.6219135052743527      ,-0.276720260984637
0.32831781914594815     ,0.08892917483831175
0.11841409100858358     ,-0.49083603971934364
0.7264913382860885      ,-0.07755167170004451
0.1472649094434172      ,-0.36035962657715914
-0.2511681362537494     ,0.1482254137742529
-0.5947043964790237     ,-0.567110494754248
0.07380706449243402     ,0.1374503773061203
-0.4223863010458647     ,-0.048301179840555986
0.31724047520589027     ,0.8592970537162279
0.00485465169467636     ,-0.5876694586332001
-0.7127382317295767     ,-0.5317175234178584
0.08375266805486259     ,0.06679537881426334
-0.15862282727081023    ,0.4812805809698675
0.36391426345349087     ,0.8260463539082091
0.7444389639297362      ,0.09790050495463493
-0.8271405863771373     ,0.6017500259236271
0.6187106512286349      ,-0.7318918492456983
0.7889271670548095      ,0.17314290360344387
0.8086952753682171      ,0.29509372028690106
-0.3554120025285136     ,0.1407066044805078
-0.14196252931674957    ,-0.6211381946695558
-0.3442724609514472     ,0.869642638519128
0.7671807195856455      ,0.11179368152673747
-0.2564155113380633     ,-0.5132015602534343
-0.373722286711539      ,0.12345662469862778
0.3525094143559062      ,0.8245909415505641
-0.08052360382522022    ,-0.2584052042694728
-0.523539275538809      ,-0.43406206095670885
-0.7178209422355679     ,-0.9478442271027958
-0.540384998342729      ,0.3179225269939123
0.07405252998368672     ,0.15406067345231667
0.6140704182562453      ,-0.29765999391901166
-0.8434726453940828     ,0.6507515253131366
0.5891028886832679      ,-0.37360382914701484
-0.8033940664124108     ,0.6960102233025618
0.765319605315089       ,0.12153882902006335
-0.7174244416117599     ,-0.5854844157763506
-0.5599293317815229     ,0.26934092303526036
0.775149204814664       ,0.13145505540931474
0.7595216650483276      ,0.10579587669582541
-0.3758210386809964     ,0.007187566793683764
0.3155800043776683      ,-0.05631630551127503
-0.8140482410306166     ,0.5912282568864706
-0.9004538285829903     ,0.15850884911544394
0.8712357936537751      ,-0.053934452125137866
-0.8668269392004471     ,0.4076537362649347
-0.8718134175364043     ,0.46866099388404553
0.5858790167602517      ,-0.3345607889783242
0.7698360085539997      ,0.2687014397714821
0.2979962217207688      ,0.7755000933569058
0.3463914357250677      ,0.8864549988623361
0.32996465671585107     ,0.7896473834913849
-0.5981686258048087     ,-0.9470490502557187
0.7633805496139101      ,0.11119683327072954
-0.5483626181709742     ,0.2881292012001873
-0.5287504156075845     ,0.3746983322032565
0.24693325527777787     ,-0.3946212868321066
-1.341017203231535      ,-0.3929753900451607
0.7235615794437416      ,-0.27909388770121546
-0.363551342986575      ,0.790410287042713
0.35030396746051407     ,0.8674933350086059
0.42701785330896247     ,-0.24924655357544823
0.7302025251749418      ,-0.03919446197039195
0.7976319652177486      ,0.33926905994064877
-0.3971188647717533     ,0.6164409828674717
0.295275830224203       ,0.6786619035317494
-0.8874470175077898     ,0.498126840840416
0.5879749931882254      ,-0.37729584477997313
0.6093436561464805      ,-0.34158349226322937
-0.5649852960764393     ,0.1336222796932186
0.3414705955275492      ,0.8501825968211942
-1.260550071126016      ,-0.5186244562510208
0.13477370774481845     ,0.2693748034716962
0.7762177579227227      ,0.1794180434773086
-0.6845500105057503     ,-0.8680469458627071
0.14801303159662527     ,-0.5040719797289985
-0.8385367076058109     ,0.5434513674584195
-0.8867395666547913     ,0.37409603336072433
-0.37271983409896636    ,0.8251461166992056
0.3444408572811831      ,0.7822797111760751
-0.5791450552245162     ,0.2119734928192539
0.7920013293529582      ,0.2717585614367366
0.11381815112310467     ,0.1451880875535913
0.31537234765936306     ,0.7567759621698568
0.3467103799504534      ,0.8354569491758175
-1.01072440769383       ,0.1531099432966314
-0.5198934208032752     ,0.40122367578710155
0.6030320273267809      ,-1.019427629010969
0.5916104214230913      ,-0.41240411295694857
-0.5339176990916266     ,0.3417267118107019
0.7658434109440033      ,0.04267002169015682
0.10431065392683425     ,-0.6134189607352931
-0.5270916519528085     ,0.34819292839106075
-0.8623758781919604     ,-1.4353826584770917
-0.3564608928829554     ,0.871544809033442
-1.0445453861521434     ,-0.020884090772845365
0.683621585368271       ,-0.6108108360822548
-0.3872163481332425     ,0.903972519566428
0.33867679358521074     ,0.12282134594868538
0.6243053168376878      ,-0.9823537657617991
0.3640224216779109      ,-1.5688615951686968
0.6130294358684192      ,-0.21144787426484468
-0.3512459862317015     ,0.8519019144299618
-0.08752864959481754    ,-0.2393052328045956
-0.8199385893044743     ,0.6434185549376755
-1.0426208229794909     ,-0.029062455609371318
-0.060434638786206585   ,-0.1893174540124446
0.5968418530157584      ,-0.33958957159943737
0.7940360766628927      ,0.35911632588982534
0.34158412196202514     ,0.8589466877039464
0.7146447165148309      ,-0.2692311489042608
0.17086851154177995     ,-0.7333056626676204
-0.5771298411904316     ,0.5512437899345106
0.09460984069197287     ,0.3134130141160171
0.7566978298394049      ,0.14688260789831764
-0.37199847624552884    ,0.03559118654750987
0.3270138580660583      ,-0.020639560735568996
0.792807908606616       ,0.20729323947519318
0.340263916424814       ,0.7821375487545074
0.7478438919274386      ,0.11989709261323334
0.8078625608211782      ,0.2585286687945893
-0.34630467841525       ,0.8847374790805145
-1.0677120905793975     ,0.12782785435796923
-0.1826247619936755     ,-0.5694648181769286
0.7399699206181707      ,0.07225106743032877
0.31373884176650135     ,0.0188666112623998
0.16918808621822823     ,0.2821424539548252
-0.09131871686144216    ,-0.3140396134269925
-0.3959172706558535     ,-0.012514131375853554
0.5665012182661093      ,-1.257003691004791
0.15231223948099237     ,-0.49297437016198264
0.7820428986624917      ,0.23623125798146308
0.1319607877220661      ,0.3895448797489907
-1.0513158376190153     ,0.08719581056394943
-0.3770686586020121     ,0.02021932681706462
0.7494947767297353      ,0.1526671388720659
-0.4516905365230001     ,-0.2548547823484396
-0.32696796201156386    ,0.9482204410152015
-0.8131208586370193     ,0.6881088143904804
0.08233315857042989     ,-0.03704920460831157
0.8005677299254155      ,0.29474346859286055
-0.9322524353802843     ,0.46892213524186044
0.3524915003537662      ,0.0831697441336578
0.34093960064613127     ,0.8393884480086711
-0.06376237822016079    ,-0.17858494459234708
-0.8112341156279617     ,-1.2994084610903711
-0.5050743121967572     ,0.3799088296297886
0.7977733896918089      ,0.25713174997170263
-0.06865440136963236    ,-0.13111570436388786
-0.5125556277114665     ,0.3421735996107315
0.31158145886281896     ,0.7472895386753049
0.4143250709297406      ,-0.6225336567250186
-0.08533659264254428    ,0.019967779330395397
-0.33737383214919714    ,0.9115719673030802
0.6270716164425716      ,-0.18679405528337922
-0.5539740411069006     ,-0.49889078418128807
0.09774880345794301     ,0.2704398944486174
0.584454230710683       ,-0.39518790684622107
0.7941628672561827      ,0.25558171832307475
0.7507732425827445      ,0.12431521176058563
-0.5796071622881277     ,-0.6967709023195625
-1.0713831937963936     ,0.022159637529007126
-0.5343880285864219     ,-0.18910696562298845
0.8070911974318387      ,0.3457857239925812
-1.1741134721369675     ,-0.6577120143143269
-0.5264944660001807     ,-0.4067272666795675
0.5793565392918161      ,-0.4271777077929152
-0.4292219731275324     ,-0.3615785127775273
0.30893543965219283     ,-0.045911877313660754
0.6722255629204166      ,-0.6482450569732003
0.16581432332462065     ,0.3411953524232218
-0.10315920002061069    ,-0.29178031688541184
-0.3912966346501622     ,0.6944822279698748
-0.5337977527646679     ,-0.3599683140789133
0.1984075043876371      ,0.6436189243870104
-0.3579581994528763     ,0.12898624418834392
0.6223694568378961      ,-1.060448646994187
0.7614878048911691      ,0.06850924192449659
-0.537201004071572      ,0.3738673003601204
-0.37433560714921454    ,0.015175603808564087
-0.9291007087063453     ,0.0030614764568375197
0.2322206673265188      ,-0.8631414378633142
0.1237293191027985      ,0.14212774146093282
0.7963500796925671      ,0.23033430556280907
-0.7791347049117523     ,-0.05443241954312622
0.5809814692006068      ,-0.4685330208428242
-0.3499687774527378     ,0.15216136513587064
0.7779171841287629      ,0.1623816539066536
-0.6813775096090827     ,-1.2614198768278793
0.15254017315811763     ,0.31774278216955487
-0.7463508300356627     ,-0.8299004468196558
0.22756551371108846     ,0.561951824677614
-1.156264803403678      ,0.1650517907459355
0.637923710794803       ,-0.9964760834740998
-0.5112126423376164     ,0.37410267161927196
-0.5007269363941645     ,0.42248365180142494
0.3087659009856566      ,-0.6789394963609934
-0.4096192989663002     ,0.6654918089048031
-0.3900841982998503     ,-1.0767735149336797
-1.4053808960456946     ,-0.7848391131211787
0.35387772005082985     ,0.8380562265578447
0.6079745376119474      ,-1.084368386052333
-0.8011823086680302     ,-0.14295746855792302
0.04366157627742717     ,0.02468192810649289
-0.8252379252897868     ,-0.5398789656516643
-0.1389293381385477     ,0.4592935633594381
0.7521741633742145      ,0.10101643627170592
0.30827139559698824     ,0.8069888668482506
0.2741340986853986      ,0.6194090431150034
-0.644354399722453      ,-0.966696939458281
-0.0866322692478711     ,-1.7098392231824404
0.6012549936205951      ,-0.29023318848835344
0.049291585898464274    ,0.0029144961905318567
-0.46596182938524744    ,-0.5824274428536051
-0.8030439359722593     ,0.6588885366956482
-1.1097572415092078     ,-0.5260312667467155
0.1499443243673093      ,-0.49172505313176273
0.7593121679473349      ,0.11596220993201689
-0.5394192666829197     ,-0.16706438537990642
0.8789847161216087      ,0.008811261476061483
0.5999978006774433      ,-1.0951672826797985
-0.9694516515310005     ,0.18644793215395755
-0.5800634894344735     ,-0.5040811814294228
0.34233247300171976     ,-0.7479471749456661
0.3203645875624498      ,0.014265080830103916
0.6751889094279009      ,-0.30689204370039636
0.6383189191096397      ,-0.5423782890708052
-0.5457953333254689     ,0.32504144789759487
0.7725647013104013      ,0.2242792880006243
0.05690887770587982     ,-1.0971464345468758
-1.141599038674568      ,-0.14547041525780202
-0.6521494373932104     ,-0.4760185170165102
0.11954702571884379     ,-0.5200339042934456
-1.1971808454788042     ,0.01061857203978106
-0.5141005675836973     ,0.4175002973771726
0.35437377688421556     ,0.8606775753434281
-0.020518754202902945   ,0.09789042965201505
-1.4966993793958383     ,-1.0359719486566807
0.1438984682882558      ,0.19546704929422506
0.34081208374315175     ,0.8297916913348314
0.5166155758769533      ,-0.41457871583142436
0.8753643554055959      ,-0.12805785050790874
0.12138286773775253     ,0.1973925943046401
0.09357586604818724     ,0.41668839392190776
-0.5427769210610948     ,0.35790106149246237
-0.6262043561874561     ,-0.5945113404247957
-1.359861963473893      ,-0.7918554074204303
-0.5056508922433074     ,0.4102996265620383
-0.9909624251232855     ,0.15476102216574467
-0.5627251751477251     ,-0.55850093777242
0.7297652924401739      ,-0.7939428568097535
-0.059020503035861926   ,-0.07574465890914861
-1.2036792202883815     ,-0.35965365846379527
0.758965726441488       ,0.16965743113012682
-0.37047306288565496    ,0.9286566131285119
0.15601804475374614     ,-0.4678992046975402
0.06144973867620507     ,0.14213116033250384
-0.34650633387679103    ,0.8419474383279015
0.007587607697397636    ,-0.9822265170173159
0.4180356067697498      ,-0.6120919186038651
0.7868895448085771      ,0.25633598943897173
-1.2979770444813017     ,-0.698427104035803
-0.9706312709674253     ,0.3807963308916614
-0.5595027854122276     ,-1.2915436964371971
-0.8863826780593789     ,0.3924282170049991
0.7956507532959751      ,-0.3828714233146162
0.6201027559816721      ,-0.1950487169263807
-0.5334216955859523     ,0.29823731845893137
0.8107249240752086      ,0.36478263030479596
-0.6478621061766119     ,-0.15156898844367306
-0.9157856015830659     ,0.18461508227292195
-0.33236476624624095    ,0.9246340683450986
-0.3560102126261231     ,0.048240092399669476
-0.5328979453106629     ,0.3399599387853406
-0.4686163760895373     ,0.286917660610325
0.3257636714515576      ,0.7812753229716842
0.32887102286249825     ,0.8011545564771546
0.630677089122101       ,-0.18078515727106725
0.6922875802943493      ,-0.13147278123601802
-0.41406056496614335    ,0.7383693333167342
-0.3563736366553364     ,0.8272311192037753
-1.0480346987372937     ,0.2695538262588659
-0.08186903473338153    ,-0.29512453570512787
-0.09745319706941508    ,-0.3579586209312263
-1.1832663280368865     ,-0.15095347946993365
0.632551137751679       ,-0.24733263701134256
0.5842379173018628      ,-0.41915826877063955
0.7741669806506495      ,0.2238225810116292
-0.8328297668964506     ,0.5781209508243356
0.7757967820618148      ,0.04586403580776244
0.20283448317106367     ,0.6978105842875896
0.1298604440182789      ,-0.32657642136505116
0.38955744712901075     ,0.4677209676431059
0.3442028421005754      ,0.848064786186495
-0.4030889774498872     ,-0.8972861409367421
-0.5564367131000281     ,-0.3909200681636178
-0.569709177423991      ,0.31530907726148827
0.1735096780530746      ,-0.4592346710516103
0.32234076904762776     ,0.7929498347908104
0.3503578338906651      ,0.8813703156763603
-0.5977063826881417     ,0.07072797071360393
-0.8220675580759038     ,0.6517092708015757
0.6217528335918217      ,-1.0169537707670333
-0.5231896108775955     ,-0.3963846567194462
-1.0217460016935749     ,0.03904076689071173
0.06721084769222696     ,0.12158856537552554
0.6019387418028517      ,-0.3579304625759123
0.7999114008116845      ,0.3510547291259051
-1.004674980418564      ,0.23102837479422939
-0.5596419924711944     ,-0.4626370228697093
0.1611967098826197      ,-1.2299163221324665
-1.0058249888381632     ,0.3179214210160643
0.5578285209544114      ,-0.5141816688543289
0.684412434151001       ,-0.3718682768760616
0.8046791345745223      ,-0.3841991008097677
0.5761101488678348      ,-0.42970814499405374
-0.3452078750458228     ,0.14191089938397927
-1.0359250777637863     ,-0.05297706016201248
-1.0790584790482973     ,-0.10174388116350808
0.34122225159558406     ,0.7897036075413677
-0.7357054936615697     ,-0.05290950851505666
0.34478651608493693     ,0.8265989900187678
-0.8096631393998177     ,0.6670966581979458
0.7664597290650075      ,-0.6188438132729717
0.11425660252789716     ,0.3889111090907599
-0.9885978225901357     ,-1.4868820676934973
-1.0804364551217231     ,-0.44860441049089583
-0.1254037676225212     ,0.5626010876157086
-0.5054162324023909     ,0.43330927082446785
0.7996709155140622      ,0.3264268276187935
0.4724219690811493      ,-0.738043709166935
0.7880194768214968      ,0.25326314257600746
-0.734901654528445      ,0.10864192370303322
0.8202655739541767      ,0.3553390103545832
0.16057206597124962     ,0.3339445536753501
0.06861113952398579     ,0.08209021632797653
-0.0924150392557419     ,-0.36039426200102187
0.6303823536656077      ,-0.15524750699347445
0.4499408065171152      ,-0.5133180156039985
0.12557624358474906     ,-0.6310421211008737
0.15264976304936617     ,-0.36929534749690374
0.7155018377273288      ,-0.48720063945173253
0.7002448006738022      ,-0.4503863522452143
0.1637912848790335      ,0.34840200473967925
0.13531944804456109     ,-0.5151541314142717
0.6260244865721913      ,-0.18043199495901674
0.8257649252598822      ,-0.4487338825272822
-0.8605035922993797     ,-0.7566823312215227
0.13079414409947132     ,0.17623398429593762
-0.8331734604333267     ,-0.7982372453660205
-0.0681450379485159     ,-0.3461852630336927
0.8094686105510029      ,0.35687617218881684
0.12298294144295296     ,0.366038718556409
0.8134110565154342      ,0.2816197290750393
-0.42790823428791536    ,-0.19446410271298653
-1.140089822943938      ,-0.815434438788746
-0.33855229113935553    ,0.9083954622012049
-0.5574858859980661     ,0.22103573888426442
0.7901843616878717      ,0.16616487901785693
0.49994913932549867     ,-0.819262725513562
0.8059909457047358      ,0.2428828710006399
-0.7376342925110144     ,0.1664862042414353
0.12807888901474584     ,0.42501596677690684
-0.04379040311594279    ,-0.059583184422747126
0.24400709026791068     ,-0.02121517239714754
-1.0137599720934936     ,0.04756909018732258
0.7927944957550244      ,0.23756720671540385
-0.5939987650874495     ,0.06837512695144154
0.13401264172107052     ,0.3501260801524759
-0.3611200959550942     ,0.9452111359335967
0.2013836988555997      ,-1.0217523211093753
-0.5389332456154847     ,0.3492278039038401
0.7876770169848881      ,-0.5488194810843067
-0.5373433849540841     ,-0.44672843131215645
0.6027205026482865      ,-0.3343325507331979
-0.9874349427826659     ,0.13968729581739187
0.693833330102624       ,-0.170990943215945
0.7926555090396963      ,0.2819658813557825
0.8899228438200923      ,0.03274271009529944
-0.3626917872958454     ,0.11190451543343877
-1.079463500393628      ,-0.3606274993483669
-0.143528267407725      ,0.4876439835318833
0.7973244243702771      ,0.23089487179929807
-0.02541972138667814    ,-0.07995503452181585
0.2229730405390914      ,-0.5207496817908533
